TextCodePK,n_sentences,n_tokens,Is_Explicit,N_Swear_Words_IT,N_Swear_Words_EN
TXT9268,82.0,467.0,,,
TXT9269,72.0,597.0,,,
TXT9270,63.0,565.0,,,
TXT9271,84.0,535.0,,,
TXT9272,1.0,10.0,,,
TXT9273,74.0,583.0,,,
TXT9274,66.0,580.0,,,
TXT9275,73.0,743.0,,,
TXT9276,86.0,741.0,,,
TXT9277,54.0,445.0,,,
TXT9278,66.0,765.0,,,
TXT9279,54.0,441.0,,,
TXT9280,68.0,700.0,,,
TXT9281,41.0,384.0,,,
TXT9282,41.0,325.0,,,
TXT9283,43.0,403.0,,,
TXT9284,56.0,553.0,,,
TXT9285,52.0,502.0,,,
TXT9286,45.0,482.0,,,
TXT9287,80.0,628.0,,,
TXT9288,75.0,535.0,,,
TXT9289,39.0,543.0,,,
TXT9290,54.0,606.0,,,
TXT9291,64.0,615.0,,,
TXT9292,58.0,508.0,,,
TXT9293,41.0,416.0,,,
TXT9294,66.0,638.0,,,
TXT9295,60.0,531.0,,,
TXT9296,80.0,647.0,,,
TXT9297,60.0,363.0,,,
TXT9298,57.0,448.0,,,
TXT9299,65.0,559.0,,,
TXT9300,32.0,319.0,,,
TXT9301,69.0,728.0,,,
TXT9302,38.0,404.0,,,
TXT9303,63.0,503.0,,,
TXT9304,75.0,621.0,,,
TXT9305,64.0,616.0,,,
TXT9306,36.0,316.0,,,
TXT9307,46.0,367.0,,,
TXT9308,54.0,471.0,,,
TXT9309,54.0,572.0,,,
TXT9310,39.0,449.0,,,
TXT9311,20.0,203.0,,,
TXT9312,9.0,64.0,,,
TXT9313,66.0,810.0,,,
TXT9314,58.0,669.0,,,
TXT9315,50.0,488.0,,,
TXT9316,57.0,520.0,,,
TXT9317,51.0,549.0,,,
TXT9318,80.0,644.0,,,
TXT9319,50.0,385.0,,,
TXT9320,77.0,810.0,,,
TXT9321,52.0,426.0,,,
TXT9322,34.0,332.0,,,
TXT9323,56.0,604.0,,,
TXT9324,39.0,445.0,,,
TXT9325,54.0,564.0,,,
TXT9326,48.0,448.0,,,
TXT9327,77.0,992.0,,,
TXT9328,56.0,701.0,,,
TXT9329,67.0,516.0,,,
TXT9330,49.0,501.0,,,
TXT9331,50.0,547.0,,,
TXT9332,61.0,486.0,,,
TXT9333,40.0,441.0,,,
TXT9334,52.0,456.0,,,
TXT9335,40.0,524.0,,,
TXT9336,38.0,457.0,,,
TXT9337,61.0,648.0,,,
TXT9338,46.0,525.0,,,
TXT9339,67.0,554.0,,,
TXT9340,66.0,543.0,,,
TXT9341,41.0,491.0,,,
TXT9342,64.0,546.0,,,
TXT9343,54.0,554.0,,,
TXT9344,62.0,662.0,,,
TXT9345,81.0,616.0,,,
TXT9346,58.0,559.0,,,
TXT9347,34.0,341.0,,,
TXT9348,63.0,507.0,,,
TXT9349,52.0,458.0,,,
TXT9350,58.0,646.0,,,
TXT9351,55.0,562.0,,,
TXT9352,37.0,418.0,,,
TXT9353,49.0,422.0,,,
TXT9354,47.0,491.0,,,
TXT9355,34.0,447.0,,,
TXT9356,48.0,400.0,,,
TXT9357,51.0,429.0,,,
TXT9358,21.0,230.0,,,
TXT9359,64.0,547.0,,,
TXT9360,43.0,403.0,,,
TXT9361,22.0,275.0,,,
TXT9362,35.0,351.0,,,
TXT9363,28.0,262.0,,,
TXT9364,47.0,420.0,,,
TXT9365,48.0,330.0,,,
TXT9366,48.0,381.0,,,
TXT9367,52.0,360.0,,,
TXT9368,23.0,176.0,,,
TXT9369,59.0,445.0,,,
TXT9370,67.0,439.0,,,
TXT9371,65.0,431.0,,,
TXT9372,49.0,365.0,,,
TXT9373,15.0,128.0,,,
TXT9374,49.0,356.0,,,
TXT9375,18.0,175.0,,,
TXT9376,59.0,492.0,,,
TXT9377,46.0,311.0,,,
TXT9378,26.0,191.0,,,
TXT9379,57.0,369.0,,,
TXT9380,24.0,217.0,,,
TXT9381,25.0,178.0,,,
TXT9382,21.0,122.0,,,
TXT9383,51.0,317.0,,,
TXT9384,70.0,402.0,,,
TXT9385,46.0,317.0,,,
TXT9386,41.0,240.0,,,
TXT9387,57.0,394.0,,,
TXT9388,20.0,145.0,,,
TXT9389,54.0,393.0,,,
TXT9390,47.0,405.0,,,
TXT9391,44.0,412.0,,,
TXT9392,25.0,239.0,,,
TXT9393,41.0,374.0,,,
TXT9394,50.0,472.0,,,
TXT9395,27.0,219.0,,,
TXT9396,1.0,3.0,,,
TXT9397,36.0,203.0,,,
TXT9398,26.0,174.0,,,
TXT9399,27.0,256.0,,,
TXT9400,42.0,345.0,,,
TXT9401,50.0,291.0,,,
TXT9402,26.0,198.0,,,
TXT9403,57.0,432.0,,,
TXT9404,41.0,285.0,,,
TXT9405,15.0,218.0,,,
TXT9406,28.0,198.0,,,
TXT9407,92.0,855.0,,,
TXT9408,59.0,355.0,,,
TXT9409,67.0,683.0,,,
TXT9410,63.0,554.0,,,
TXT9411,63.0,594.0,,,
TXT9412,50.0,614.0,,,
TXT9413,73.0,722.0,,,
TXT9414,67.0,524.0,,,
TXT9415,79.0,469.0,,,
TXT9416,82.0,632.0,,,
TXT9417,52.0,502.0,,,
TXT9418,66.0,588.0,,,
TXT9419,66.0,513.0,,,
TXT9420,51.0,431.0,,,
TXT9421,103.0,1089.0,,,
TXT9422,76.0,485.0,,,
TXT9423,60.0,515.0,,,
TXT9424,56.0,417.0,,,
TXT9425,74.0,726.0,,,
TXT9426,62.0,507.0,,,
TXT9427,62.0,446.0,,,
TXT9428,57.0,436.0,,,
TXT9429,34.0,267.0,,,
TXT9430,90.0,667.0,,,
TXT9431,58.0,550.0,,,
TXT9432,71.0,482.0,,,
TXT9433,36.0,353.0,,,
TXT9434,106.0,824.0,,,
TXT9435,47.0,455.0,,,
TXT9436,82.0,637.0,,,
TXT9437,59.0,423.0,,,
TXT9438,48.0,334.0,,,
TXT9439,101.0,787.0,,,
TXT9440,73.0,650.0,,,
TXT9441,47.0,401.0,,,
TXT9442,50.0,491.0,,,
TXT9443,14.0,213.0,,,
TXT9444,69.0,607.0,,,
TXT9445,54.0,445.0,,,
TXT9446,59.0,453.0,,,
TXT9447,50.0,423.0,,,
TXT9448,40.0,457.0,,,
TXT9449,82.0,539.0,,,
TXT9450,43.0,548.0,,,
TXT9451,94.0,735.0,,,
TXT9452,77.0,428.0,,,
TXT9453,65.0,549.0,,,
TXT9454,68.0,596.0,,,
TXT9455,37.0,269.0,,,
TXT9456,59.0,493.0,,,
TXT9457,57.0,549.0,,,
TXT9458,79.0,727.0,,,
TXT9459,39.0,402.0,,,
TXT9460,63.0,564.0,,,
TXT9461,69.0,520.0,,,
TXT9462,57.0,394.0,,,
TXT9463,63.0,546.0,,,
TXT9464,76.0,642.0,,,
TXT9465,49.0,564.0,,,
TXT9466,43.0,360.0,,,
TXT9467,55.0,402.0,,,
TXT9468,53.0,392.0,,,
TXT9469,41.0,337.0,,,
TXT9470,72.0,681.0,,,
TXT9471,65.0,425.0,,,
TXT9472,66.0,543.0,,,
TXT9473,45.0,500.0,,,
TXT9474,53.0,496.0,,,
TXT9475,43.0,469.0,,,
TXT9476,73.0,526.0,,,
TXT9477,41.0,334.0,,,
TXT9478,55.0,642.0,,,
TXT9479,63.0,506.0,,,
TXT9480,65.0,566.0,,,
TXT9481,24.0,143.0,,,
TXT9482,68.0,584.0,,,
TXT9483,48.0,424.0,,,
TXT9484,37.0,221.0,,,
TXT9485,56.0,507.0,,,
TXT9486,74.0,734.0,,,
TXT9487,55.0,550.0,,,
TXT9488,35.0,222.0,,,
TXT9489,39.0,290.0,,,
TXT9490,72.0,584.0,,,
TXT9491,49.0,541.0,,,
TXT9492,39.0,346.0,,,
TXT9493,64.0,563.0,,,
TXT9494,52.0,515.0,,,
TXT9495,73.0,529.0,,,
TXT9496,35.0,211.0,,,
TXT9497,77.0,551.0,,,
TXT9498,51.0,374.0,,,
TXT9499,61.0,472.0,,,
TXT9500,34.0,352.0,,,
TXT9501,51.0,596.0,,,
TXT9502,55.0,526.0,,,
TXT9503,51.0,400.0,,,
TXT9504,51.0,517.0,,,
TXT9505,30.0,282.0,,,
TXT9506,70.0,687.0,,,
TXT9507,59.0,428.0,,,
TXT9508,79.0,665.0,,,
TXT9509,45.0,403.0,,,
TXT9510,67.0,422.0,,,
TXT9511,67.0,473.0,,,
TXT9512,67.0,662.0,,,
TXT9513,60.0,502.0,,,
TXT9514,57.0,500.0,,,
TXT9515,67.0,610.0,,,
TXT9516,51.0,495.0,,,
TXT9517,56.0,605.0,,,
TXT9518,62.0,561.0,,,
TXT9519,63.0,549.0,,,
TXT9520,58.0,484.0,,,
TXT9521,56.0,499.0,,,
TXT9522,75.0,691.0,,,
TXT9523,68.0,613.0,,,
TXT9524,79.0,624.0,,,
TXT9525,62.0,557.0,,,
TXT9526,74.0,648.0,,,
TXT9527,70.0,547.0,,,
TXT9528,32.0,301.0,,,
TXT9529,55.0,568.0,,,
TXT9530,62.0,410.0,,,
TXT9531,44.0,422.0,,,
TXT9532,49.0,272.0,,,
TXT9533,43.0,401.0,,,
TXT9534,86.0,803.0,,,
TXT9535,36.0,382.0,,,
TXT9536,79.0,457.0,,,
TXT9537,68.0,560.0,,,
TXT9538,40.0,477.0,,,
TXT9539,69.0,559.0,,,
TXT9540,21.0,171.0,,,
TXT9541,34.0,369.0,,,
TXT9542,51.0,410.0,,,
TXT9543,53.0,599.0,,,
TXT9544,36.0,347.0,,,
TXT9545,68.0,546.0,,,
TXT9546,49.0,395.0,,,
TXT9547,52.0,640.0,,,
TXT9548,58.0,489.0,,,
TXT9549,50.0,438.0,,,
TXT9550,21.0,52.0,,,
TXT9551,45.0,359.0,,,
TXT9552,49.0,449.0,,,
TXT9553,37.0,285.0,,,
TXT9554,56.0,461.0,,,
TXT9555,52.0,394.0,,,
TXT9556,64.0,481.0,,,
TXT9557,19.0,127.0,,,
TXT9558,23.0,144.0,,,
TXT9559,34.0,294.0,,,
TXT9560,83.0,634.0,,,
TXT9561,74.0,623.0,,,
TXT9562,66.0,533.0,,,
TXT9563,84.0,771.0,,,
TXT9564,69.0,1025.0,,,
TXT9565,83.0,535.0,,,
TXT9566,78.0,879.0,,,
TXT9567,117.0,1144.0,,,
TXT9568,45.0,384.0,,,
TXT9569,93.0,833.0,,,
TXT9570,78.0,744.0,,,
TXT9571,70.0,587.0,,,
TXT9572,93.0,932.0,,,
TXT9573,69.0,710.0,,,
TXT9574,71.0,654.0,,,
TXT9575,74.0,593.0,,,
TXT9576,110.0,992.0,,,
TXT9577,65.0,486.0,,,
TXT9578,42.0,492.0,,,
TXT9579,64.0,596.0,,,
TXT9580,87.0,808.0,,,
TXT9581,93.0,737.0,,,
TXT9582,55.0,441.0,,,
TXT9583,89.0,651.0,,,
TXT9584,49.0,491.0,,,
TXT9585,51.0,379.0,,,
TXT9586,87.0,769.0,,,
TXT9587,34.0,379.0,,,
TXT9588,70.0,626.0,,,
TXT9589,50.0,456.0,,,
TXT9590,47.0,393.0,,,
TXT9591,61.0,686.0,,,
TXT9592,52.0,460.0,,,
TXT9593,61.0,541.0,,,
TXT9594,48.0,444.0,,,
TXT9595,49.0,465.0,,,
TXT9596,45.0,317.0,,,
TXT9597,59.0,526.0,,,
TXT9598,70.0,460.0,,,
TXT9599,69.0,682.0,,,
TXT9600,50.0,499.0,,,
TXT9601,61.0,511.0,,,
TXT9602,74.0,631.0,,,
TXT9603,72.0,423.0,,,
TXT9604,75.0,692.0,,,
TXT9605,65.0,498.0,,,
TXT9606,96.0,687.0,,,
TXT9607,91.0,689.0,,,
TXT9608,65.0,592.0,,,
TXT9609,55.0,397.0,,,
TXT9610,85.0,725.0,,,
TXT9611,49.0,471.0,,,
TXT9612,40.0,346.0,,,
TXT9613,32.0,365.0,,,
TXT9614,57.0,509.0,,,
TXT9615,58.0,607.0,,,
TXT9616,50.0,449.0,,,
TXT9617,37.0,254.0,,,
TXT9618,45.0,391.0,,,
TXT9619,49.0,520.0,,,
TXT9620,60.0,489.0,,,
TXT9621,57.0,442.0,,,
TXT9622,59.0,507.0,,,
TXT9623,72.0,463.0,,,
TXT9624,30.0,287.0,,,
TXT9625,57.0,494.0,,,
TXT9626,64.0,528.0,,,
TXT9627,63.0,588.0,,,
TXT9628,27.0,274.0,,,
TXT9629,53.0,283.0,,,
TXT9630,71.0,686.0,,,
TXT9631,51.0,397.0,,,
TXT9632,63.0,665.0,,,
TXT9633,67.0,536.0,,,
TXT9634,88.0,702.0,,,
TXT9635,64.0,514.0,,,
TXT9636,51.0,332.0,,,
TXT9637,61.0,580.0,,,
TXT9638,41.0,314.0,,,
TXT9639,59.0,522.0,,,
TXT9640,43.0,406.0,,,
TXT9641,42.0,354.0,,,
TXT9642,98.0,687.0,,,
TXT9643,63.0,643.0,,,
TXT9644,61.0,561.0,,,
TXT9645,51.0,543.0,,,
TXT9646,71.0,611.0,,,
TXT9647,71.0,593.0,,,
TXT9648,62.0,568.0,,,
TXT9649,41.0,490.0,,,
TXT9650,156.0,1505.0,,,
TXT9651,78.0,603.0,,,
TXT9652,42.0,363.0,,,
TXT9653,53.0,344.0,,,
TXT9654,65.0,478.0,,,
TXT9655,39.0,403.0,,,
TXT9656,29.0,264.0,,,
TXT9657,68.0,582.0,,,
TXT9658,62.0,576.0,,,
TXT9659,8.0,39.0,,,
TXT9660,46.0,431.0,,,
TXT9661,85.0,834.0,,,
TXT9662,52.0,481.0,,,
TXT9663,45.0,417.0,,,
TXT9664,29.0,278.0,,,
TXT9665,43.0,368.0,,,
TXT9666,37.0,340.0,,,
TXT9667,80.0,716.0,,,
TXT9668,57.0,604.0,,,
TXT9669,72.0,617.0,,,
TXT9670,57.0,409.0,,,
TXT9671,47.0,367.0,,,
TXT9672,55.0,421.0,,,
TXT9673,40.0,315.0,,,
TXT9674,40.0,356.0,,,
TXT9675,50.0,443.0,,,
TXT9676,66.0,658.0,,,
TXT9677,77.0,650.0,,,
TXT9678,39.0,321.0,,,
TXT9679,61.0,537.0,,,
TXT9680,82.0,664.0,,,
TXT9681,50.0,485.0,,,
TXT9682,54.0,600.0,,,
TXT9683,53.0,487.0,,,
TXT9684,40.0,424.0,,,
TXT9685,49.0,329.0,,,
TXT9686,92.0,716.0,,,
TXT9687,96.0,867.0,,,
TXT9688,50.0,580.0,,,
TXT9689,59.0,558.0,,,
TXT9690,92.0,789.0,,,
TXT9691,55.0,422.0,,,
TXT9692,29.0,313.0,,,
TXT9693,25.0,210.0,,,
TXT9694,80.0,756.0,,,
TXT9695,84.0,761.0,,,
TXT9696,74.0,559.0,,,
TXT9697,117.0,870.0,,,
TXT9698,28.0,266.0,,,
TXT9699,1.0,7.0,,,
TXT9700,96.0,861.0,,,
TXT9701,1.0,4.0,,,
TXT9702,10.0,190.0,,,
TXT9703,121.0,1004.0,,,
TXT9704,81.0,644.0,,,
TXT9705,97.0,850.0,,,
TXT9706,40.0,301.0,,,
TXT9707,88.0,771.0,,,
TXT9708,83.0,729.0,,,
TXT9709,39.0,360.0,,,
TXT9710,14.0,38.0,,,
TXT9711,53.0,460.0,,,
TXT9712,99.0,867.0,,,
TXT9713,73.0,664.0,,,
TXT9714,100.0,580.0,,,
TXT9715,79.0,611.0,,,
TXT9716,91.0,790.0,,,
TXT9717,80.0,739.0,,,
TXT9718,60.0,473.0,,,
TXT9719,88.0,567.0,,,
TXT9720,27.0,336.0,,,
TXT9721,73.0,613.0,,,
TXT9722,29.0,281.0,,,
TXT9723,62.0,465.0,,,
TXT9724,51.0,419.0,,,
TXT9725,58.0,491.0,,,
TXT9726,50.0,476.0,,,
TXT9727,81.0,483.0,,,
TXT9728,41.0,357.0,,,
TXT9729,61.0,410.0,,,
TXT9730,72.0,599.0,,,
TXT9731,31.0,341.0,,,
TXT9732,14.0,83.0,,,
TXT9733,37.0,252.0,,,
TXT9734,69.0,698.0,,,
TXT9735,42.0,296.0,,,
TXT9736,59.0,497.0,,,
TXT9737,103.0,1047.0,,,
TXT9738,76.0,696.0,,,
TXT9739,41.0,271.0,,,
TXT9740,1.0,7.0,,,
TXT9741,83.0,673.0,,,
TXT9742,72.0,376.0,,,
TXT9743,56.0,480.0,,,
TXT9744,61.0,565.0,,,
TXT9745,75.0,544.0,,,
TXT9746,32.0,346.0,,,
TXT9747,57.0,396.0,,,
TXT9748,80.0,469.0,,,
TXT9749,56.0,455.0,,,
TXT9750,58.0,462.0,,,
TXT9751,77.0,491.0,,,
TXT9752,70.0,613.0,,,
TXT9753,68.0,363.0,,,
TXT9754,62.0,345.0,,,
TXT9755,73.0,571.0,,,
TXT9756,63.0,540.0,,,
TXT9757,59.0,472.0,,,
TXT9758,57.0,471.0,,,
TXT9759,27.0,178.0,,,
TXT9760,69.0,400.0,,,
TXT9761,48.0,407.0,,,
TXT9762,75.0,463.0,,,
TXT9763,36.0,324.0,,,
TXT9764,55.0,404.0,,,
TXT9765,56.0,370.0,,,
TXT9766,21.0,153.0,,,
TXT9767,74.0,445.0,,,
TXT9768,45.0,277.0,,,
TXT9769,48.0,301.0,,,
TXT9770,49.0,325.0,,,
TXT9771,24.0,271.0,,,
TXT9772,67.0,513.0,,,
TXT9773,57.0,495.0,,,
TXT9774,64.0,462.0,,,
TXT9775,44.0,439.0,,,
TXT9776,68.0,498.0,,,
TXT9777,29.0,283.0,,,
TXT9778,49.0,354.0,,,
TXT9779,75.0,437.0,,,
TXT9780,60.0,469.0,,,
TXT9781,97.0,688.0,,,
TXT9782,47.0,444.0,,,
TXT9783,61.0,373.0,,,
TXT9784,50.0,375.0,,,
TXT9785,73.0,617.0,,,
TXT9786,59.0,430.0,,,
TXT9787,70.0,601.0,,,
TXT9788,60.0,389.0,,,
TXT9789,50.0,409.0,,,
TXT9790,88.0,793.0,,,
TXT9791,60.0,418.0,,,
TXT9792,63.0,490.0,,,
TXT9793,49.0,304.0,,,
TXT9794,57.0,380.0,,,
TXT9795,46.0,312.0,,,
TXT9796,65.0,370.0,,,
TXT9797,71.0,662.0,,,
TXT9798,60.0,373.0,,,
TXT9799,64.0,523.0,,,
TXT9800,67.0,503.0,,,
TXT9801,43.0,339.0,,,
TXT9802,55.0,349.0,,,
TXT9803,76.0,599.0,,,
TXT9804,70.0,359.0,,,
TXT9805,50.0,457.0,,,
TXT9806,105.0,635.0,,,
TXT9807,49.0,358.0,,,
TXT9808,32.0,394.0,,,
TXT9809,77.0,504.0,,,
TXT9810,30.0,251.0,,,
TXT9811,77.0,405.0,,,
TXT9812,77.0,405.0,,,
TXT9813,47.0,421.0,,,
TXT9814,38.0,365.0,,,
TXT9815,65.0,405.0,,,
TXT9816,56.0,422.0,,,
TXT9817,64.0,393.0,,,
TXT9818,60.0,422.0,,,
TXT9819,54.0,269.0,,,
TXT9820,42.0,346.0,,,
TXT9821,52.0,327.0,,,
TXT9822,28.0,265.0,,,
TXT9823,5.0,300.0,,,
TXT9824,48.0,417.0,,,
TXT9825,40.0,289.0,,,
TXT9826,44.0,352.0,,,
TXT9827,106.0,622.0,,,
TXT9828,23.0,189.0,,,
TXT9829,23.0,173.0,,,
TXT9830,48.0,348.0,,,
TXT9831,48.0,356.0,,,
TXT9832,42.0,362.0,,,
TXT9833,51.0,320.0,,,
TXT9834,31.0,247.0,,,
TXT9835,47.0,381.0,,,
TXT9836,45.0,396.0,,,
TXT9837,18.0,144.0,,,
TXT9838,122.0,738.0,,,
TXT9839,73.0,465.0,,,
TXT9840,86.0,544.0,,,
TXT9841,22.0,169.0,,,
TXT9842,101.0,546.0,,,
TXT9843,88.0,476.0,,,
TXT9844,114.0,645.0,,,
TXT9845,73.0,407.0,,,
TXT9846,64.0,393.0,,,
TXT9847,1.0,10.0,,,
TXT9848,117.0,1016.0,,,
TXT9849,99.0,861.0,,,
TXT9850,100.0,672.0,,,
TXT9851,64.0,527.0,,,
TXT9852,82.0,827.0,,,
TXT9853,94.0,818.0,,,
TXT9854,89.0,674.0,,,
TXT9855,79.0,637.0,,,
TXT9856,72.0,673.0,,,
TXT9857,39.0,334.0,,,
TXT9858,48.0,454.0,,,
TXT9859,77.0,592.0,,,
TXT9860,43.0,348.0,,,
TXT9861,85.0,643.0,,,
TXT9862,87.0,736.0,,,
TXT9863,90.0,790.0,,,
TXT9864,41.0,317.0,,,
TXT9865,82.0,680.0,,,
TXT9866,58.0,561.0,,,
TXT9867,94.0,842.0,,,
TXT9868,51.0,520.0,,,
TXT9869,122.0,830.0,,,
TXT9870,88.0,777.0,,,
TXT9871,62.0,520.0,,,
TXT9872,52.0,426.0,,,
TXT9873,68.0,578.0,,,
TXT9874,44.0,449.0,,,
TXT9875,98.0,715.0,,,
TXT9876,71.0,622.0,,,
TXT9877,80.0,803.0,,,
TXT9878,64.0,557.0,,,
TXT9879,46.0,326.0,,,
TXT9880,78.0,828.0,,,
TXT9881,62.0,544.0,,,
TXT9882,107.0,979.0,,,
TXT9883,83.0,640.0,,,
TXT9884,74.0,753.0,,,
TXT9885,57.0,503.0,,,
TXT9886,79.0,726.0,,,
TXT9887,92.0,788.0,,,
TXT9888,105.0,850.0,,,
TXT9889,70.0,568.0,,,
TXT9890,48.0,449.0,,,
TXT9891,74.0,504.0,,,
TXT9892,51.0,418.0,,,
TXT9893,90.0,768.0,,,
TXT9894,72.0,588.0,,,
TXT9895,79.0,735.0,,,
TXT9896,67.0,670.0,,,
TXT9897,50.0,378.0,,,
TXT9898,71.0,634.0,,,
TXT9899,82.0,808.0,,,
TXT9900,64.0,563.0,,,
TXT9901,53.0,456.0,,,
TXT9902,89.0,545.0,,,
TXT9903,106.0,809.0,,,
TXT9904,67.0,560.0,,,
TXT9905,67.0,627.0,,,
TXT9906,71.0,596.0,,,
TXT9907,56.0,476.0,,,
TXT9908,80.0,776.0,,,
TXT9909,37.0,331.0,,,
TXT9910,52.0,467.0,,,
TXT9911,50.0,397.0,,,
TXT9912,53.0,478.0,,,
TXT9913,41.0,374.0,,,
TXT9914,72.0,582.0,,,
TXT9915,71.0,618.0,,,
TXT9916,60.0,637.0,,,
TXT9917,65.0,575.0,,,
TXT9918,57.0,490.0,,,
TXT9919,62.0,533.0,,,
TXT9920,54.0,570.0,,,
TXT9921,50.0,484.0,,,
TXT9922,57.0,572.0,,,
TXT9923,58.0,510.0,,,
TXT9924,41.0,372.0,,,
TXT9925,64.0,364.0,,,
TXT9926,60.0,579.0,,,
TXT9927,60.0,500.0,,,
TXT9928,54.0,455.0,,,
TXT9929,75.0,704.0,,,
TXT9930,57.0,449.0,,,
TXT9931,62.0,501.0,,,
TXT9932,38.0,314.0,,,
TXT9933,44.0,414.0,,,
TXT9934,6.0,56.0,,,
TXT9935,17.0,172.0,,,
TXT9936,27.0,288.0,,,
TXT9937,17.0,176.0,,,
TXT9938,79.0,862.0,,,
TXT9939,62.0,610.0,,,
TXT9940,79.0,771.0,,,
TXT9941,103.0,789.0,,,
TXT9942,56.0,614.0,,,
TXT9943,68.0,678.0,,,
TXT9944,69.0,687.0,,,
TXT9945,46.0,460.0,,,
TXT9946,59.0,718.0,,,
TXT9947,61.0,665.0,,,
TXT9948,49.0,641.0,,,
TXT9949,50.0,527.0,,,
TXT9950,59.0,620.0,,,
TXT9951,71.0,739.0,,,
TXT9952,69.0,654.0,,,
TXT9953,56.0,587.0,,,
TXT9954,66.0,643.0,,,
TXT9955,62.0,681.0,,,
TXT9956,62.0,752.0,,,
TXT9957,90.0,765.0,,,
TXT9958,41.0,398.0,,,
TXT9959,57.0,718.0,,,
TXT9960,70.0,623.0,,,
TXT9961,55.0,722.0,,,
TXT9962,49.0,518.0,,,
TXT9963,51.0,507.0,,,
TXT9964,53.0,600.0,,,
TXT9965,65.0,685.0,,,
TXT9966,67.0,672.0,,,
TXT9967,76.0,822.0,,,
TXT9968,57.0,784.0,,,
TXT9969,61.0,513.0,,,
TXT9970,55.0,526.0,,,
TXT9971,43.0,718.0,,,
TXT9972,59.0,494.0,,,
TXT9973,54.0,740.0,,,
TXT9974,53.0,638.0,,,
TXT9975,77.0,964.0,,,
TXT9976,25.0,248.0,,,
TXT9977,49.0,549.0,,,
TXT9978,74.0,489.0,,,
TXT9979,55.0,699.0,,,
TXT9980,53.0,448.0,,,
TXT9981,48.0,730.0,,,
TXT9982,44.0,453.0,,,
TXT9983,56.0,594.0,,,
TXT9984,78.0,684.0,,,
TXT9985,24.0,296.0,,,
TXT9986,82.0,668.0,,,
TXT9987,44.0,351.0,,,
TXT9988,57.0,438.0,,,
TXT9989,72.0,786.0,,,
TXT9990,80.0,911.0,,,
TXT9991,69.0,626.0,,,
TXT9992,93.0,811.0,,,
TXT9993,60.0,541.0,,,
TXT9994,60.0,621.0,,,
TXT9995,75.0,639.0,,,
TXT9996,52.0,565.0,,,
TXT9997,70.0,887.0,,,
TXT9998,63.0,604.0,,,
TXT9999,59.0,576.0,,,
TXT10000,70.0,765.0,,,
TXT10001,72.0,703.0,,,
TXT10002,54.0,505.0,,,
TXT10003,46.0,411.0,,,
TXT10004,69.0,570.0,,,
TXT10005,82.0,888.0,,,
TXT10006,80.0,899.0,,,
TXT10007,87.0,838.0,,,
TXT10008,56.0,629.0,,,
TXT10009,65.0,623.0,,,
TXT10010,78.0,684.0,,,
TXT10011,62.0,658.0,,,
TXT10012,61.0,646.0,,,
TXT10013,66.0,612.0,,,
TXT10014,73.0,464.0,,,
TXT10015,107.0,1146.0,,,
TXT10016,52.0,661.0,,,
TXT10017,75.0,718.0,,,
TXT10018,59.0,501.0,,,
TXT10019,52.0,640.0,,,
TXT10020,61.0,577.0,,,
TXT10021,84.0,699.0,,,
TXT10022,65.0,674.0,,,
TXT10023,81.0,535.0,,,
TXT10024,76.0,817.0,,,
TXT10025,108.0,864.0,,,
TXT10026,46.0,458.0,,,
TXT10027,63.0,541.0,,,
TXT10028,57.0,572.0,,,
TXT10029,63.0,784.0,,,
TXT10030,23.0,169.0,,,
TXT10031,59.0,555.0,,,
TXT10032,51.0,484.0,,,
TXT10033,86.0,953.0,,,
TXT10034,80.0,737.0,,,
TXT10035,77.0,615.0,,,
TXT10036,76.0,631.0,,,
TXT10037,67.0,551.0,,,
TXT10038,54.0,635.0,,,
TXT10039,43.0,459.0,,,
TXT10040,52.0,482.0,,,
TXT10041,53.0,412.0,,,
TXT10042,66.0,688.0,,,
TXT10043,55.0,543.0,,,
TXT10044,67.0,590.0,,,
TXT10045,60.0,671.0,,,
TXT10046,76.0,720.0,,,
TXT10047,55.0,509.0,,,
TXT10048,86.0,825.0,,,
TXT10049,32.0,387.0,,,
TXT10050,39.0,481.0,,,
TXT10051,37.0,437.0,,,
TXT10052,64.0,584.0,,,
TXT10053,58.0,459.0,,,
TXT10054,24.0,239.0,,,
TXT10055,84.0,620.0,,,
TXT10056,45.0,379.0,,,
TXT10057,35.0,315.0,,,
TXT10058,38.0,357.0,,,
TXT10059,102.0,971.0,,,
TXT10060,60.0,801.0,,,
TXT10061,84.0,651.0,,,
TXT10062,86.0,697.0,,,
TXT10063,100.0,699.0,,,
TXT10064,93.0,633.0,,,
TXT10065,58.0,489.0,,,
TXT10066,54.0,415.0,,,
TXT10067,51.0,380.0,,,
TXT10068,49.0,558.0,,,
TXT10069,47.0,365.0,,,
TXT10070,87.0,793.0,,,
TXT10071,51.0,394.0,,,
TXT10072,55.0,609.0,,,
TXT10073,48.0,512.0,,,
TXT10074,40.0,318.0,,,
TXT10075,46.0,553.0,,,
TXT10076,35.0,214.0,,,
TXT10077,101.0,920.0,,,
TXT10078,42.0,454.0,,,
TXT10079,53.0,688.0,,,
TXT10080,25.0,221.0,,,
TXT10081,63.0,470.0,,,
TXT10082,70.0,443.0,,,
TXT10083,19.0,195.0,,,
TXT10084,32.0,227.0,,,
TXT10085,23.0,158.0,,,
TXT10086,73.0,624.0,,,
TXT10087,46.0,294.0,,,
