TextCodePK,N_Sentences,N_Tokens,Char_Per_Tok,Avg_Token_Per_Clause,Is_Explicit
542,57.0,475.0,3.8183856502,4.6116504854,1
543,65.0,710.0,4.0071556351,9.3421052632,1
544,59.0,530.0,3.8034934498,6.0227272727,1
545,54.0,479.0,3.8626373626,6.7464788732,1
546,71.0,685.0,3.9158249158,8.2530120482,0
547,47.0,469.0,3.9921671018,7.328125,1
548,60.0,459.0,4.017369727,6.652173913,1
549,69.0,712.0,4.0195439739,8.0,1
550,57.0,545.0,3.9244444444,7.1710526316,1
551,51.0,559.0,3.7695473251,6.6547619048,1
552,76.0,579.0,3.7125,11.8163265306,1
553,79.0,803.0,3.9137931034,8.3645833333,1
554,92.0,853.0,4.0909090909,7.9719626168,1
555,40.0,385.0,4.1229050279,6.7543859649,1
556,51.0,371.0,4.4402332362,7.5714285714,0
557,60.0,553.0,3.8881578947,8.5076923077,1
558,74.0,581.0,3.8015873016,5.9285714286,1
559,58.0,619.0,3.5333333333,6.068627451,1
560,75.0,690.0,4.1735791091,5.6097560976,1
561,113.0,880.0,3.8493150685,8.3018867925,1
562,65.0,552.0,3.8036951501,7.5616438356,1
563,47.0,492.0,3.8759124088,5.7882352941,1
564,73.0,592.0,3.9080234834,6.5054945055,1
565,49.0,438.0,3.9005235602,9.9545454545,1
566,62.0,626.0,3.6716697936,7.825,1
567,60.0,581.0,3.9850107066,8.4202898551,1
568,77.0,749.0,3.7772511848,6.2941176471,1
569,46.0,521.0,4.1091370558,11.085106383,1
570,61.0,465.0,4.0047058824,6.8382352941,0
571,66.0,517.0,3.8391608392,7.8333333333,1
572,84.0,613.0,4.0675422139,8.7571428571,1
573,59.0,523.0,3.7101449275,5.8111111111,1
574,65.0,578.0,3.6329113924,8.7575757576,1
575,78.0,489.0,4.0753424658,5.6860465116,1
576,48.0,426.0,4.2142857143,7.1,1
577,66.0,672.0,4.1358024691,7.5505617978,1
578,63.0,535.0,3.8424242424,6.2941176471,1
579,106.0,697.0,3.9199372057,7.2604166667,1
580,82.0,459.0,4.364556962,6.5571428571,1
581,48.0,480.0,3.7483296214,5.9259259259,1
582,52.0,559.0,3.6548856549,7.9857142857,0
583,39.0,365.0,3.8944281525,7.1568627451,1
584,64.0,605.0,3.6140035907,6.5760869565,1
585,64.0,498.0,4.044345898,7.5454545455,1
586,48.0,512.0,4.3611111111,6.8266666667,1
587,60.0,529.0,4.0497630332,6.6125,1
588,56.0,578.0,3.8853974122,6.9638554217,1
589,79.0,684.0,3.7147651007,6.7058823529,1
590,88.0,723.0,3.8890728477,8.7108433735,1
591,56.0,535.0,4.0068807339,12.1590909091,1
592,42.0,397.0,3.9868766404,5.8382352941,1
593,69.0,814.0,3.8052147239,10.8533333333,1
594,38.0,365.0,4.0666666667,7.4489795918,1
595,75.0,574.0,3.814953271,6.3777777778,1
596,73.0,575.0,3.9493927126,6.6091954023,1
597,58.0,460.0,4.1981351981,6.7647058824,1
598,55.0,481.0,3.9681093394,6.9710144928,1
599,84.0,622.0,3.9264150943,6.6170212766,1
600,81.0,823.0,4.0870229008,10.1604938272,1
601,50.0,477.0,3.7871853547,5.3,1
602,84.0,781.0,3.6488673139,9.2976190476,1
603,58.0,533.0,4.0477137177,6.746835443,1
604,51.0,434.0,3.8052631579,8.3461538462,1
605,55.0,583.0,3.8497942387,8.7014925373,1
606,107.0,770.0,4.1019490255,8.9534883721,1
607,73.0,576.0,3.9109090909,6.6976744186,1
608,50.0,517.0,3.8698481562,6.0823529412,1
609,36.0,292.0,4.106870229,8.8484848485,1
610,75.0,786.0,3.7678018576,7.7821782178,1
611,117.0,744.0,3.9240875912,6.8888888889,1
612,78.0,554.0,3.6935817805,9.7192982456,1
613,64.0,594.0,3.9474708171,7.8157894737,1
614,57.0,542.0,3.7330508475,8.46875,1
615,27.0,217.0,3.7619047619,7.2333333333,1
616,62.0,563.0,3.6374501992,6.2555555556,1
617,67.0,652.0,4.1752066116,6.1509433962,1
618,76.0,501.0,4.2563559322,6.5921052632,1
619,35.0,341.0,3.8511326861,8.3170731707,1
620,49.0,483.0,3.6643026005,12.3846153846,0
621,63.0,652.0,3.8720720721,7.0869565217,1
622,60.0,555.0,3.834,6.1666666667,1
623,61.0,557.0,4.0647619048,6.1888888889,1
624,71.0,632.0,4.0216998192,6.8695652174,1
625,84.0,735.0,3.7169179229,6.2288135593,1
626,122.0,890.0,3.9791666667,7.1774193548,1
627,60.0,594.0,3.7469635628,8.25,1
628,99.0,422.0,4.0313253012,7.8148148148,1
629,45.0,418.0,4.0338983051,6.8524590164,1
630,79.0,588.0,4.0840909091,5.7647058824,1
631,74.0,830.0,4.0332326284,6.64,1
632,58.0,525.0,4.0215264188,7.0945945946,1
633,68.0,687.0,3.6314741036,11.45,1
634,60.0,533.0,3.9882629108,6.8333333333,1
635,64.0,568.0,4.1183431953,7.1898734177,1
636,61.0,683.0,3.7490636704,9.1066666667,1
637,50.0,470.0,4.0480549199,5.4651162791,1
638,70.0,405.0,4.0911392405,6.4285714286,1
639,60.0,524.0,4.1156316916,8.0615384615,1
640,58.0,557.0,3.9620758483,5.1100917431,1
641,60.0,507.0,3.9416666667,6.3375,1
642,1.0,8.0,3.75,8.0,0
643,97.0,879.0,3.882133995,6.8139534884,1
644,40.0,380.0,3.8411214953,6.4406779661,1
645,40.0,368.0,4.0251572327,8.7619047619,1
646,1.0,4.0,6.25,0.0,0
647,42.0,355.0,4.2068965517,7.7173913043,1
648,47.0,485.0,4.2479784367,8.5087719298,1
649,55.0,549.0,3.7852882704,6.1,0
650,41.0,367.0,4.0560471976,7.9782608696,1
651,43.0,367.0,3.8746081505,7.1960784314,1
652,66.0,516.0,3.9668246445,7.2676056338,1
653,29.0,256.0,3.9578059072,8.8275862069,1
654,34.0,319.0,3.9587628866,5.6964285714,1
655,63.0,614.0,3.9226305609,6.3958333333,1
656,51.0,475.0,4.065462754,5.523255814,1
657,65.0,690.0,4.0961923848,6.2162162162,1
658,44.0,389.0,3.8953168044,5.8939393939,1
659,68.0,542.0,3.7130801688,7.5277777778,1
660,42.0,369.0,3.9703264095,7.5306122449,1
661,57.0,323.0,3.8139534884,9.2285714286,1
662,39.0,389.0,4.0325203252,6.2741935484,1
663,36.0,342.0,3.9487179487,6.84,1
664,35.0,313.0,4.0586206897,8.2368421053,1
665,25.0,243.0,4.0986547085,8.3793103448,0
666,43.0,434.0,3.8089005236,8.037037037,1
667,18.0,170.0,4.4578313253,5.4838709677,0
668,38.0,331.0,4.2832764505,6.8958333333,1
669,79.0,402.0,3.953002611,7.1785714286,1
670,49.0,454.0,4.3753501401,9.2653061224,1
671,55.0,239.0,4.0925110132,6.8285714286,1
672,24.0,185.0,4.1853932584,5.4411764706,1
673,41.0,231.0,3.7155963303,11.0,1
674,79.0,384.0,4.1367292225,9.3658536585,1
675,39.0,363.0,3.9819277108,6.8490566038,1
676,33.0,310.0,4.0618556701,6.7391304348,1
677,19.0,182.0,4.1411042945,7.0,1
678,38.0,363.0,4.1420118343,7.1176470588,1
679,43.0,348.0,4.0064308682,8.0930232558,1
680,20.0,198.0,4.0857142857,6.1875,0
681,28.0,262.0,3.6,6.0930232558,1
682,33.0,231.0,3.5945945946,3.9152542373,0
683,31.0,260.0,3.9149797571,7.4285714286,0
684,223.0,1768.0,4.0446260214,6.8793774319,1
685,16.0,250.0,4.1518987342,6.4102564103,0
686,69.0,533.0,3.8498985801,6.746835443,1
687,34.0,465.0,4.3255269321,6.2837837838,1
688,79.0,532.0,3.8522072937,5.1153846154,0
689,70.0,611.0,4.1468048359,4.9674796748,1
690,97.0,536.0,3.875,5.7634408602,1
691,18.0,535.0,4.1480686695,6.1494252874,0
692,58.0,317.0,4.2866242038,4.803030303,0
693,55.0,292.0,3.90625,10.4285714286,0
694,55.0,365.0,4.1766381766,6.6363636364,1
695,22.0,242.0,4.1293103448,7.1176470588,0
696,65.0,380.0,4.1253405995,5.2054794521,0
697,126.0,613.0,3.694490818,4.6439393939,1
698,84.0,481.0,4.4178403756,5.4659090909,1
699,49.0,408.0,3.952853598,6.1818181818,0
700,55.0,460.0,4.0751173709,4.5544554455,1
701,83.0,705.0,4.1637931034,5.0357142857,1
702,65.0,528.0,4.5085106383,7.2328767123,1
703,29.0,227.0,4.198156682,5.2790697674,1
704,55.0,455.0,4.1108545035,6.5942028986,1
705,79.0,536.0,4.2043222004,5.9555555556,1
706,69.0,448.0,4.0,6.4927536232,0
707,45.0,339.0,4.4119402985,5.4677419355,0
708,36.0,271.0,4.2131782946,6.1590909091,0
709,47.0,325.0,4.0124223602,6.7708333333,0
710,31.0,261.0,3.6163265306,6.2142857143,0
711,75.0,789.0,3.816,5.8880597015,1
712,11.0,323.0,4.171875,5.2096774194,0
713,26.0,382.0,4.0679886686,6.1612903226,0
714,51.0,306.0,4.1557971014,7.8461538462,1
715,40.0,371.0,4.1538461538,5.9838709677,1
716,49.0,335.0,4.0398773006,6.8367346939,1
717,47.0,448.0,3.7685185185,5.3975903614,0
718,33.0,221.0,4.0563380282,7.8928571429,1
719,8.0,195.0,4.0755813953,4.756097561,0
720,33.0,220.0,4.1141552511,5.641025641,0
721,53.0,324.0,4.2915360502,5.5862068966,1
722,37.0,264.0,4.1477272727,9.4285714286,0
723,76.0,491.0,4.0585774059,7.671875,1
724,79.0,555.0,3.7937743191,5.4411764706,1
725,13.0,264.0,4.1314741036,6.4390243902,0
726,19.0,151.0,3.8273381295,5.8076923077,0
727,19.0,252.0,3.987755102,4.9411764706,0
728,1.0,8.0,6.1666666667,0.0,0
729,39.0,342.0,4.0557184751,4.75,0
730,47.0,442.0,4.3564593301,4.9111111111,1
731,58.0,442.0,4.1280788177,6.5,0
732,42.0,432.0,3.9612590799,6.9677419355,0
733,13.0,272.0,4.1294117647,4.8571428571,0
734,73.0,572.0,4.5019305019,6.8915662651,0
735,73.0,520.0,3.8423236515,5.4166666667,1
736,83.0,722.0,4.1673819742,5.1205673759,1
737,47.0,293.0,4.1493055556,4.8032786885,0
738,63.0,401.0,3.8235294118,4.8902439024,1
739,52.0,406.0,4.0076142132,6.0597014925,0
740,15.0,222.0,4.0192307692,7.1612903226,0
741,65.0,314.0,4.1485148515,4.4857142857,0
742,105.0,530.0,4.046875,6.091954023,1
743,23.0,265.0,4.1496062992,5.5208333333,0
744,69.0,578.0,4.0296846011,6.8,0
745,51.0,348.0,4.3764705882,4.0,1
746,57.0,337.0,4.471875,7.4888888889,0
747,42.0,303.0,3.9105960265,4.5909090909,1
748,27.0,303.0,3.9635036496,4.8870967742,0
749,68.0,506.0,4.2416666667,5.3829787234,0
750,80.0,570.0,4.0179856115,6.8674698795,1
751,50.0,367.0,4.2222222222,11.1212121212,0
752,57.0,299.0,4.2033898305,5.98,1
753,52.0,388.0,3.7387640449,7.6078431373,0
754,48.0,410.0,3.8186397985,6.6129032258,1
755,28.0,235.0,3.8917748918,7.8333333333,0
756,45.0,328.0,4.3815384615,5.5593220339,1
757,45.0,354.0,3.7514792899,6.1034482759,0
758,65.0,483.0,4.2407407407,8.625,0
759,3.0,5.0,4.4,5.0,0
760,49.0,378.0,4.4237804878,5.1780821918,0
761,43.0,352.0,3.9090909091,6.0689655172,1
762,52.0,368.0,4.3522727273,5.6615384615,1
763,70.0,552.0,3.8078358209,7.2631578947,0
764,41.0,375.0,4.0668449198,5.2816901408,1
765,99.0,992.0,3.8339670469,6.985915493,1
766,65.0,664.0,3.8292682927,5.5798319328,1
767,40.0,447.0,3.5907692308,7.9821428571,0
768,52.0,663.0,3.9063136456,7.0531914894,1
769,49.0,502.0,3.7857142857,7.4925373134,1
770,55.0,561.0,3.5868544601,8.3731343284,1
771,53.0,609.0,3.6893203883,12.4285714286,1
772,54.0,503.0,3.7131578947,7.9841269841,1
773,59.0,763.0,3.9428571429,10.4520547945,1
774,57.0,481.0,3.7370892019,6.4133333333,1
775,67.0,671.0,3.8391038697,10.1666666667,1
776,55.0,543.0,3.9528301887,7.4383561644,1
777,56.0,528.0,3.9301310044,5.7391304348,1
778,38.0,507.0,3.8742857143,8.7413793103,1
779,75.0,626.0,3.6766055046,10.7931034483,1
780,45.0,476.0,3.8515151515,8.9811320755,1
781,51.0,482.0,3.7671957672,9.2692307692,0
782,35.0,481.0,3.7582089552,12.6578947368,0
783,37.0,322.0,3.796875,7.6666666667,1
784,63.0,705.0,3.5633802817,8.9240506329,1
785,58.0,595.0,4.0298850575,9.1538461538,1
786,55.0,693.0,3.9808917197,10.0434782609,1
787,62.0,435.0,3.9646017699,7.5,0
788,45.0,321.0,3.6813186813,5.0952380952,0
789,36.0,301.0,3.6814814815,5.9019607843,1
790,67.0,545.0,3.6513317191,9.3965517241,1
791,53.0,477.0,3.7142857143,5.8888888889,0
792,40.0,416.0,3.9071856287,5.7777777778,1
793,56.0,714.0,3.9309701493,11.3333333333,1
794,8.0,101.0,3.7049180328,50.5,0
795,54.0,522.0,4.1670644391,7.1506849315,1
796,51.0,540.0,4.6659528908,9.0,1
797,59.0,567.0,4.0422832981,6.6705882353,1
798,70.0,699.0,3.8755832037,10.2794117647,0
799,50.0,543.0,3.8421052632,10.86,1
800,72.0,756.0,3.9368932039,9.3333333333,1
801,61.0,648.0,3.8361581921,6.3529411765,1
802,46.0,526.0,4.0642201835,8.7666666667,1
803,69.0,549.0,3.7813163482,5.6020408163,1
804,72.0,696.0,3.9038461538,9.5342465753,1
805,78.0,620.0,4.2352941176,8.4931506849,1
806,54.0,676.0,3.9981203008,8.6666666667,1
807,64.0,581.0,3.9482758621,8.5441176471,1
808,78.0,586.0,4.2863534676,9.3015873016,1
809,79.0,683.0,4.048828125,12.6481481481,1
810,52.0,589.0,3.731557377,6.0721649485,0
811,66.0,479.0,4.1009852217,7.2575757576,1
812,68.0,712.0,3.7712305026,8.183908046,1
813,85.0,599.0,4.0019305019,9.5079365079,1
814,61.0,521.0,3.7875,8.0153846154,0
815,64.0,540.0,4.1779279279,7.2,0
816,77.0,572.0,3.9649122807,6.4269662921,1
817,56.0,496.0,4.4824355972,9.5384615385,1
818,93.0,755.0,3.9185520362,9.4375,1
819,68.0,619.0,4.0893854749,6.3163265306,1
820,48.0,429.0,4.1793478261,5.9583333333,1
821,56.0,397.0,4.0026954178,8.2708333333,0
822,76.0,660.0,3.8233387358,9.0410958904,1
823,80.0,847.0,3.8735795455,6.9426229508,1
824,72.0,690.0,3.9894736842,6.7647058824,1
825,90.0,833.0,3.9473684211,11.2567567568,1
826,44.0,429.0,4.1218130312,8.58,1
827,60.0,652.0,4.5943396226,10.8666666667,1
828,60.0,605.0,3.9895833333,8.0666666667,1
829,66.0,539.0,4.476386037,5.8586956522,1
830,87.0,746.0,4.0528,6.1652892562,1
831,69.0,668.0,3.9071566731,9.1506849315,1
832,51.0,490.0,4.364764268,9.6078431373,1
833,50.0,489.0,4.2046632124,11.6428571429,1
834,59.0,509.0,4.0797266515,11.0652173913,1
835,53.0,442.0,4.036939314,7.4915254237,1
836,74.0,559.0,3.8617021277,6.1428571429,1
837,65.0,500.0,4.0064239829,5.376344086,1
838,66.0,608.0,4.2704280156,9.3538461538,1
839,59.0,568.0,4.195329087,9.0158730159,1
840,56.0,500.0,3.8770301624,7.3529411765,0
841,58.0,564.0,4.0876494024,6.8780487805,1
842,90.0,770.0,3.8431372549,13.0508474576,1
843,55.0,443.0,4.324742268,7.1451612903,1
844,41.0,463.0,3.9948051948,10.2888888889,1
845,80.0,515.0,4.2354312354,14.3055555556,1
846,55.0,474.0,3.9012048193,6.0769230769,1
847,56.0,423.0,4.1012987013,6.7142857143,0
848,60.0,576.0,4.1142284569,14.0487804878,1
849,52.0,645.0,3.902970297,8.6,1
850,43.0,499.0,3.9540540541,14.2571428571,1
851,43.0,399.0,4.0323450135,7.0,0
852,59.0,536.0,4.1549893843,8.0,1
853,60.0,621.0,3.9606299213,7.4819277108,0
854,67.0,570.0,3.9182509506,5.5882352941,1
855,84.0,879.0,4.0146471372,9.15625,1
856,52.0,426.0,4.2921052632,6.0857142857,0
857,40.0,397.0,4.0601719198,8.1020408163,1
858,61.0,647.0,3.778584392,6.8105263158,1
859,59.0,431.0,4.230964467,6.5303030303,1
860,75.0,529.0,4.5860465116,6.5308641975,1
861,67.0,541.0,4.155210643,7.1184210526,1
862,68.0,628.0,4.1366024518,8.7222222222,1
863,75.0,786.0,4.1337792642,16.0408163265,1
864,81.0,793.0,3.7823529412,7.0803571429,1
865,67.0,495.0,3.9213973799,5.8235294118,1
866,75.0,669.0,3.9918367347,10.7903225806,1
867,63.0,512.0,4.1346633416,8.393442623,1
868,76.0,697.0,4.0,8.2,0
869,60.0,575.0,3.3512974052,7.5657894737,0
870,76.0,815.0,3.8871715611,10.0617283951,1
871,72.0,557.0,4.0464135021,7.527027027,1
872,68.0,631.0,4.4070450098,10.0158730159,1
873,56.0,451.0,3.7110552764,8.8431372549,0
874,35.0,285.0,3.8765957447,14.25,1
875,73.0,682.0,3.9262589928,8.7435897436,1
876,72.0,591.0,3.9213973799,10.1896551724,1
877,73.0,590.0,3.6085011186,10.0,0
878,59.0,680.0,4.1358695652,9.5774647887,1
879,50.0,526.0,4.0117370892,8.0923076923,0
880,60.0,547.0,4.4164759725,7.7042253521,1
881,81.0,707.0,3.7584097859,9.0641025641,1
882,55.0,556.0,3.5221238938,16.8484848485,1
883,52.0,515.0,3.9976798144,7.1527777778,1
884,47.0,503.0,3.9649122807,6.5324675325,1
885,51.0,447.0,3.9070422535,8.1272727273,0
886,62.0,521.0,4.1816143498,6.2771084337,1
887,52.0,457.0,3.9757412399,18.28,1
888,75.0,595.0,4.1090573013,6.6853932584,1
889,50.0,474.0,4.2180851064,9.6734693878,1
890,58.0,440.0,4.1687041565,6.2857142857,0
891,58.0,604.0,3.9303201507,6.4255319149,1
892,54.0,384.0,4.1536231884,6.6206896552,1
893,61.0,442.0,4.0136612022,14.2580645161,1
894,45.0,422.0,3.8891966759,8.1153846154,0
895,55.0,484.0,4.1401617251,7.4461538462,1
896,69.0,562.0,3.9213250518,5.2037037037,1
897,76.0,515.0,4.3610503282,8.3064516129,1
898,63.0,522.0,4.0234741784,6.2142857143,1
899,40.0,329.0,4.0164473684,8.6578947368,0
900,78.0,594.0,3.7563850688,12.9130434783,0
901,63.0,534.0,3.943107221,14.0526315789,1
902,46.0,422.0,3.8097826087,7.4035087719,0
903,80.0,514.0,3.9607438017,6.7631578947,0
904,49.0,454.0,4.1005291005,7.9649122807,1
905,71.0,620.0,4.255985267,11.2727272727,1
906,77.0,748.0,4.043697479,13.8518518519,1
907,61.0,605.0,3.7443181818,7.8571428571,1
908,59.0,593.0,4.0634920635,12.8913043478,1
909,59.0,599.0,4.0164609053,8.6811594203,1
910,59.0,471.0,4.2005420054,8.2631578947,1
911,46.0,412.0,3.8467532468,8.5833333333,0
912,58.0,492.0,4.2104072398,6.4736842105,1
913,60.0,457.0,4.16152019,4.1171171171,0
914,35.0,309.0,4.0996015936,9.9677419355,1
915,46.0,412.0,3.8425414365,10.3,1
916,64.0,764.0,3.7368421053,11.9375,1
917,75.0,639.0,3.8710280374,9.6818181818,1
918,84.0,638.0,4.1807228916,5.8,0
919,63.0,593.0,4.0796645702,7.9066666667,1
920,12.0,249.0,4.8933333333,7.5454545455,0
921,69.0,851.0,3.8139534884,6.1223021583,1
922,53.0,612.0,3.89943074,10.2,1
923,79.0,538.0,3.9542619543,5.9120879121,1
924,60.0,476.0,4.1503957784,7.2121212121,1
925,62.0,538.0,3.6064073227,5.1238095238,0
926,66.0,670.0,4.6838565022,24.8148148148,1
927,59.0,537.0,3.7837837838,9.5892857143,1
928,75.0,620.0,3.7863720074,11.9230769231,0
929,50.0,471.0,3.9411764706,8.5636363636,1
930,79.0,652.0,4.0203327172,10.1875,1
931,111.0,937.0,4.2052194543,7.8739495798,1
932,63.0,509.0,4.2203791469,7.7121212121,1
933,48.0,440.0,3.8812664908,8.6274509804,1
934,85.0,793.0,3.9062027231,7.625,1
935,53.0,583.0,3.8100208768,8.4492753623,0
936,50.0,408.0,4.0336134454,6.6885245902,0
937,72.0,591.0,3.6633266533,8.4428571429,1
938,50.0,420.0,4.401055409,5.9154929577,0
939,69.0,336.0,4.8850174216,6.3396226415,0
940,51.0,471.0,4.1542168675,7.2461538462,1
941,58.0,553.0,3.7649484536,4.7672413793,0
942,54.0,543.0,4.0912863071,5.8387096774,1
943,32.0,314.0,4.2814814815,8.4864864865,1
944,88.0,807.0,3.9525222552,6.725,1
945,72.0,541.0,3.9915254237,9.6607142857,1
946,55.0,573.0,4.0150862069,8.4264705882,0
947,66.0,497.0,3.8829787234,7.1,1
948,75.0,662.0,3.875,7.3555555556,1
949,113.0,980.0,3.8929411765,6.4900662252,1
950,62.0,425.0,3.6666666667,7.3275862069,0
951,65.0,483.0,4.1,7.3181818182,1
952,61.0,502.0,3.8908685969,8.0967741935,1
953,73.0,661.0,3.7043918919,4.6879432624,1
954,71.0,412.0,4.5260416667,10.3,1
955,85.0,627.0,3.8502673797,7.3764705882,1
956,48.0,429.0,3.9682151589,8.4117647059,0
957,77.0,663.0,4.0347682119,6.7653061224,1
958,82.0,746.0,3.8862019915,7.0377358491,1
959,65.0,602.0,3.8032454361,8.6,1
960,49.0,411.0,4.1186440678,10.5384615385,1
961,62.0,455.0,3.9565217391,5.9090909091,0
962,53.0,415.0,4.002617801,6.8032786885,0
963,68.0,549.0,4.0412371134,6.2386363636,1
964,76.0,664.0,3.8927943761,9.2222222222,1
965,4.0,27.0,3.962962963,5.4,0
966,68.0,587.0,3.9149797571,6.6704545455,1
967,83.0,567.0,3.9852941176,5.7857142857,0
968,15.0,82.0,4.975,6.8333333333,0
969,70.0,689.0,4.3151408451,9.5694444444,1
970,75.0,691.0,3.9650238474,6.3394495413,0
971,95.0,707.0,4.0,8.9493670886,1
972,47.0,428.0,4.1767554479,6.0281690141,0
973,56.0,504.0,3.9454976303,12.2926829268,1
974,65.0,490.0,3.7205240175,5.5056179775,1
975,69.0,622.0,4.1294964029,8.1842105263,1
976,52.0,487.0,3.8,6.9571428571,1
977,86.0,890.0,3.8326417704,10.3488372093,1
978,97.0,625.0,3.8890814558,6.5789473684,1
979,49.0,382.0,4.2052023121,8.4888888889,1
980,65.0,556.0,3.9795081967,7.6164383562,1
981,62.0,566.0,3.8226495726,6.8192771084,1
982,55.0,758.0,4.062295082,9.7179487179,1
983,79.0,671.0,4.7814113597,29.1739130435,1
984,65.0,530.0,3.8205689278,17.6666666667,1
985,66.0,768.0,4.288961039,8.6292134831,1
986,90.0,790.0,4.2920110193,6.8103448276,1
987,65.0,847.0,4.0938566553,12.6417910448,1
988,113.0,945.0,3.8433889602,7.0,1
989,70.0,622.0,3.8720930233,5.8679245283,1
990,70.0,567.0,4.0725490196,7.0,1
991,68.0,678.0,3.9708737864,10.935483871,1
992,69.0,530.0,4.0991735537,6.625,0
993,60.0,654.0,3.9344894027,8.8378378378,1
994,62.0,626.0,3.9118165785,5.3504273504,1
995,82.0,768.0,3.7326283988,7.7575757576,1
996,26.0,196.0,3.5372340426,7.5384615385,0
997,71.0,424.0,4.3935309973,8.48,0
998,76.0,608.0,4.0159574468,6.0198019802,1
999,84.0,605.0,3.9493433396,8.2876712329,1
1000,77.0,664.0,4.0347682119,6.8453608247,1
1001,78.0,785.0,3.7889655172,8.7222222222,1
1002,65.0,579.0,4.0423076923,6.6551724138,1
1003,68.0,567.0,4.3566739606,9.45,1
1004,67.0,649.0,3.967032967,11.0,1
1005,47.0,316.0,4.8988764045,10.5333333333,1
1006,88.0,679.0,4.1376146789,7.9882352941,1
1007,36.0,343.0,3.9171779141,7.976744186,1
1008,89.0,788.0,3.7409090909,9.0574712644,1
1009,53.0,425.0,4.0716112532,5.3125,0
1010,48.0,459.0,3.9815668203,6.652173913,1
1011,44.0,437.0,3.8696741855,5.8266666667,1
1012,50.0,496.0,4.1311111111,6.8888888889,1
1013,133.0,959.0,3.7351351351,9.6868686869,1
1014,63.0,528.0,4.2314049587,7.5428571429,1
1015,67.0,740.0,3.7202797203,12.5423728814,1
1016,33.0,301.0,4.5152671756,10.0333333333,1
1017,43.0,349.0,3.9700996678,7.5869565217,1
1018,25.0,215.0,4.4,8.2692307692,1
1019,56.0,492.0,4.1484918794,7.4545454545,1
1020,73.0,605.0,4.3826530612,7.2891566265,1
1021,80.0,695.0,4.0325047801,12.4107142857,1
1022,54.0,369.0,3.678125,9.7105263158,1
1023,57.0,571.0,3.6429906542,7.049382716,1
1024,53.0,370.0,4.0985915493,6.9811320755,1
1025,99.0,830.0,3.6907514451,11.0666666667,1
1026,62.0,609.0,4.012567325,6.2783505155,1
1027,74.0,718.0,4.071192053,11.9666666667,1
1028,48.0,468.0,4.0460829493,7.4285714286,1
1029,33.0,237.0,3.7802690583,7.9,1
1030,59.0,595.0,3.9090909091,7.5316455696,1
1031,48.0,422.0,4.0756302521,8.9787234043,1
1032,69.0,696.0,3.8722741433,10.2352941176,0
1033,25.0,213.0,4.175879397,7.1,1
1034,50.0,543.0,3.6887417219,8.2272727273,1
1035,77.0,634.0,3.9055555556,5.3728813559,1
1036,69.0,454.0,4.211136891,17.4615384615,1
1037,62.0,476.0,4.0925110132,7.1044776119,1
1038,51.0,502.0,3.9903614458,8.0967741935,1
1039,68.0,529.0,4.1170431211,5.8131868132,1
1040,64.0,582.0,4.2044198895,7.8648648649,1
1041,44.0,320.0,3.9166666667,5.7142857143,1
1042,48.0,496.0,3.9753363229,6.985915493,1
1043,42.0,375.0,4.1403508772,8.7209302326,1
1044,44.0,348.0,4.1392405063,7.7333333333,1
1045,85.0,780.0,3.925304878,7.572815534,1
1046,57.0,443.0,4.2313432836,7.3833333333,1
1047,61.0,479.0,4.4608501119,9.58,1
1048,45.0,380.0,4.0217391304,8.085106383,0
1049,78.0,594.0,4.0036231884,7.425,1
1050,61.0,474.0,3.8922018349,8.9433962264,1
1051,64.0,553.0,3.7864476386,7.5753424658,1
1052,59.0,588.0,4.12109375,10.6909090909,1
1053,32.0,216.0,3.8490566038,6.9677419355,1
1054,57.0,525.0,3.9812889813,8.606557377,1
1055,24.0,180.0,4.1551724138,4.7368421053,0
1056,73.0,661.0,3.7043918919,4.6879432624,1
1057,75.0,560.0,4.0176470588,10.9803921569,1
1058,16.0,162.0,3.9605263158,7.3636363636,0
1059,52.0,386.0,3.9771428571,7.568627451,1
1060,42.0,294.0,3.8566433566,5.6538461538,1
1061,72.0,590.0,3.6626506024,8.4285714286,1
1062,68.0,568.0,3.7251908397,6.6823529412,1
1063,42.0,397.0,3.9770773639,8.6304347826,1
1064,75.0,611.0,3.8754512635,9.4,1
1065,36.0,334.0,3.4902597403,6.68,0
1066,60.0,580.0,3.9482439926,6.7441860465,1
1067,76.0,508.0,3.8896551724,11.8139534884,1
1068,65.0,593.0,4.0747474747,14.825,1
1069,65.0,660.0,4.352398524,9.1666666667,1
1070,2.0,74.0,3.7567567568,9.25,0
1071,84.0,752.0,3.8286558346,11.5692307692,1
1072,16.0,134.0,4.265625,5.36,1
1073,55.0,482.0,4.4988235294,9.8367346939,1
1074,37.0,259.0,4.247826087,10.36,1
1075,18.0,165.0,4.0487804878,8.6842105263,1
1076,53.0,455.0,4.3657407407,7.9824561404,1
1077,22.0,189.0,3.9431818182,7.56,1
1078,9.0,49.0,3.85,9.8,0
1079,69.0,542.0,3.9137931034,5.42,1
1080,72.0,631.0,3.9800724638,6.4387755102,1
1081,37.0,304.0,4.1312056738,8.6857142857,1
1082,63.0,448.0,4.0311688312,8.96,1
1083,47.0,368.0,3.8694362018,11.8709677419,0
1084,17.0,139.0,4.1908396947,6.95,0
1085,18.0,131.0,4.0431034483,11.9090909091,0
1086,16.0,151.0,3.9568345324,6.5652173913,0
1087,14.0,130.0,3.649122807,13.0,0
