TextCodePK,n_sentences,n_tokens,Is_Explicit,N_Swear_Words_IT,N_Swear_Words_EN,Lyrics
3666,58.0,491.0,,,,
3667,58.0,491.0,,,,
3668,58.0,491.0,,,,
3669,58.0,491.0,,,,
3670,58.0,491.0,,,,
3671,58.0,491.0,,,,
3672,58.0,491.0,,,,
3673,58.0,491.0,,,,
3674,58.0,491.0,,,,
3675,58.0,491.0,,,,
3676,58.0,491.0,,,,
3677,58.0,491.0,,,,
3678,58.0,491.0,,,,
3679,58.0,491.0,,,,
3680,58.0,491.0,,,,
3681,58.0,491.0,,,,
3682,58.0,491.0,,,,
3683,58.0,491.0,,,,
3684,58.0,491.0,,,,
3685,58.0,491.0,,,,
3686,58.0,491.0,,,,
3687,58.0,491.0,,,,
3688,58.0,491.0,,,,
3689,58.0,491.0,,,,
3690,58.0,491.0,,,,
3691,58.0,491.0,,,,
3692,58.0,491.0,,,,
3693,58.0,491.0,,,,
3694,58.0,491.0,,,,
3695,58.0,491.0,,,,
3696,58.0,491.0,,,,
3697,58.0,491.0,,,,
3698,58.0,491.0,,,,
3699,58.0,491.0,,,,
3700,58.0,491.0,,,,
3701,58.0,491.0,,,,
3702,58.0,491.0,,,,
3703,58.0,491.0,,,,
3704,58.0,491.0,,,,
3705,58.0,491.0,,,,
3706,58.0,491.0,,,,
3707,58.0,491.0,,,,
3708,58.0,491.0,,,,
3709,58.0,491.0,,,,
3710,58.0,491.0,,,,
3711,58.0,491.0,,,,
3712,58.0,491.0,,,,
3713,58.0,491.0,,,,
3714,58.0,491.0,,,,
3715,58.0,491.0,,,,
3716,58.0,491.0,,,,
3717,58.0,491.0,,,,
3718,58.0,491.0,,,,
3719,58.0,491.0,,,,
3720,58.0,491.0,,,,
3721,58.0,491.0,,,,
3722,58.0,491.0,,,,
3723,58.0,491.0,,,,
3724,58.0,491.0,,,,
3725,58.0,491.0,,,,
3726,58.0,491.0,,,,
3727,58.0,491.0,,,,
3728,58.0,491.0,,,,
3729,58.0,491.0,,,,
3730,58.0,491.0,,,,
3731,58.0,491.0,,,,
3732,58.0,491.0,,,,
3733,58.0,491.0,,,,
3734,74.0,598.0,,,,
3735,59.0,495.0,,,,
3736,51.0,389.0,,,,
3737,47.0,460.0,,,,
3738,43.0,425.0,,,,
3739,49.0,475.0,,,,
3740,60.0,669.0,,,,
3741,58.0,541.0,,,,
3742,59.0,575.0,,,,
3743,55.0,439.0,,,,
3744,61.0,425.0,,,,
3745,62.0,629.0,,,,
3746,59.0,572.0,,,,
3747,81.0,805.0,,,,
3748,53.0,632.0,,,,
3749,49.0,408.0,,,,
3750,74.0,637.0,,,,
3751,49.0,389.0,,,,
3752,65.0,485.0,,,,
3753,73.0,438.0,,,,
3754,70.0,641.0,,,,
3755,60.0,521.0,,,,
3756,66.0,530.0,,,,
3757,80.0,734.0,,,,
3758,92.0,794.0,,,,
3759,140.0,1363.0,,,,
3760,47.0,517.0,,,,
3761,66.0,536.0,,,,
3762,59.0,485.0,,,,
3763,61.0,528.0,,,,
3764,70.0,495.0,,,,
3765,47.0,493.0,,,,
3766,50.0,553.0,,,,
3767,58.0,587.0,,,,
3768,45.0,469.0,,,,
3769,52.0,620.0,,,,
3770,55.0,403.0,,,,
3771,76.0,504.0,,,,
3772,47.0,442.0,,,,
3773,45.0,288.0,,,,
3774,78.0,732.0,,,,
3775,47.0,502.0,,,,
3776,62.0,643.0,,,,
3777,80.0,547.0,,,,
3778,93.0,596.0,,,,
3779,111.0,816.0,,,,
3780,61.0,587.0,,,,
3781,82.0,538.0,,,,
3782,57.0,451.0,,,,
3783,95.0,627.0,,,,
3784,30.0,297.0,,,,
3785,38.0,336.0,,,,
3786,70.0,446.0,,,,
3787,102.0,611.0,,,,
3788,102.0,1006.0,,,,
3789,68.0,484.0,,,,
3790,41.0,376.0,,,,
3791,81.0,595.0,,,,
3792,40.0,307.0,,,,
3793,47.0,387.0,,,,
3794,66.0,659.0,,,,
3795,56.0,474.0,,,,
3796,61.0,475.0,,,,
3797,54.0,564.0,,,,
3798,74.0,693.0,,,,
3799,57.0,593.0,,,,
3800,99.0,826.0,,,,
3801,38.0,381.0,,,,
3802,52.0,583.0,,,,
3803,82.0,696.0,,,,
3804,88.0,808.0,,,,
3805,37.0,349.0,,,,
3806,73.0,563.0,,,,
3807,67.0,700.0,,,,
3808,85.0,693.0,,,,
3809,39.0,460.0,,,,
3810,70.0,566.0,,,,
3811,76.0,570.0,,,,
3812,29.0,319.0,,,,
3813,117.0,703.0,,,,
3814,83.0,752.0,,,,
3815,38.0,401.0,,,,
3816,36.0,402.0,,,,
3817,36.0,354.0,,,,
3818,54.0,612.0,,,,
3819,45.0,393.0,,,,
3820,63.0,518.0,,,,
3821,38.0,375.0,,,,
3822,117.0,701.0,,,,
3823,52.0,470.0,,,,
3824,46.0,421.0,,,,
3825,77.0,514.0,,,,
3826,47.0,491.0,,,,
3827,15.0,176.0,,,,
3828,17.0,200.0,,,,
3829,27.0,284.0,,,,
3830,108.0,780.0,,,,
3831,55.0,401.0,,,,
3832,68.0,425.0,,,,
3833,51.0,345.0,,,,
3834,75.0,567.0,,,,
3835,22.0,210.0,,,,
3836,32.0,274.0,,,,
3837,54.0,481.0,,,,
3838,33.0,297.0,,,,
3839,77.0,612.0,,,,
3840,87.0,553.0,,,,
3841,82.0,598.0,,,,
3842,67.0,473.0,,,,
3843,57.0,452.0,,,,
3844,75.0,583.0,,,,
3845,97.0,810.0,,,,
3846,38.0,301.0,,,,
3847,84.0,595.0,,,,
3848,82.0,687.0,,,,
3849,45.0,188.0,,,,
3850,26.0,191.0,,,,
3851,63.0,515.0,,,,
3852,54.0,485.0,,,,
3853,126.0,710.0,,,,
3854,94.0,780.0,,,,
3855,103.0,636.0,,,,
3856,51.0,222.0,,,,
3857,96.0,647.0,,,,
3858,27.0,236.0,,,,
3859,115.0,679.0,,,,
3860,32.0,249.0,,,,
3861,33.0,332.0,,,,
3862,39.0,828.0,,,,
3863,17.0,169.0,,,,
3864,17.0,168.0,,,,
3865,25.0,142.0,,,,
3866,4.0,24.0,,,,
3867,18.0,160.0,,,,
3868,16.0,119.0,,,,
3869,71.0,515.0,,,,
3870,68.0,404.0,,,,
3871,70.0,584.0,,,,
3872,119.0,718.0,,,,
3873,58.0,624.0,,,,
3874,66.0,560.0,,,,
3875,82.0,586.0,,,,
3876,78.0,511.0,,,,
3877,89.0,680.0,,,,
3878,61.0,481.0,,,,
3879,103.0,684.0,,,,
3880,61.0,558.0,,,,
3881,85.0,564.0,,,,
3882,76.0,532.0,,,,
3883,97.0,726.0,,,,
3884,73.0,702.0,,,,
3885,78.0,679.0,,,,
3886,65.0,644.0,,,,
3887,86.0,558.0,,,,
3888,76.0,451.0,,,,
3889,51.0,447.0,,,,
3890,75.0,597.0,,,,
3891,73.0,522.0,,,,
3892,53.0,491.0,,,,
3893,80.0,669.0,,,,
3894,91.0,539.0,,,,
3895,65.0,531.0,,,,
3896,67.0,550.0,,,,
3897,49.0,455.0,,,,
3898,88.0,855.0,,,,
3899,80.0,734.0,,,,
3900,67.0,560.0,,,,
3901,76.0,557.0,,,,
3902,86.0,603.0,,,,
3903,93.0,686.0,,,,
3904,73.0,502.0,,,,
3905,75.0,728.0,,,,
3906,62.0,580.0,,,,
3907,79.0,609.0,,,,
3908,83.0,484.0,,,,
3909,67.0,646.0,,,,
3910,71.0,662.0,,,,
3911,68.0,476.0,,,,
3912,91.0,848.0,,,,
3913,50.0,466.0,,,,
3914,76.0,710.0,,,,
3915,72.0,592.0,,,,
3916,98.0,643.0,,,,
3917,93.0,686.0,,,,
3918,91.0,638.0,,,,
3919,68.0,449.0,,,,
3920,67.0,447.0,,,,
3921,73.0,593.0,,,,
3922,78.0,515.0,,,,
3923,80.0,586.0,,,,
3924,78.0,631.0,,,,
3925,78.0,658.0,,,,
3926,71.0,453.0,,,,
3927,83.0,500.0,,,,
3928,91.0,758.0,,,,
3929,26.0,235.0,,,,
3930,59.0,428.0,,,,
3931,119.0,667.0,,,,
3932,60.0,453.0,,,,
3933,85.0,608.0,,,,
3934,92.0,522.0,,,,
3935,97.0,597.0,,,,
3936,100.0,663.0,,,,
3937,55.0,432.0,,,,
3938,95.0,603.0,,,,
3939,62.0,599.0,,,,
3940,84.0,619.0,,,,
3941,83.0,729.0,,,,
3942,32.0,168.0,,,,
3943,117.0,792.0,,,,
3944,75.0,540.0,,,,
3945,57.0,331.0,,,,
3946,56.0,561.0,,,,
3947,41.0,335.0,,,,
3948,87.0,594.0,,,,
3949,68.0,521.0,,,,
3950,93.0,730.0,,,,
3951,44.0,418.0,,,,
3952,56.0,440.0,,,,
3953,75.0,627.0,,,,
3954,76.0,492.0,,,,
3955,100.0,753.0,,,,
3956,56.0,560.0,,,,
3957,76.0,720.0,,,,
3958,83.0,598.0,,,,
3959,72.0,443.0,,,,
3960,71.0,552.0,,,,
3961,60.0,415.0,,,,
3962,44.0,432.0,,,,
3963,100.0,880.0,,,,
3964,87.0,597.0,,,,
3965,78.0,556.0,,,,
3966,72.0,554.0,,,,
3967,69.0,551.0,,,,
3968,36.0,257.0,,,,
3969,84.0,521.0,,,,
3970,79.0,677.0,,,,
3971,95.0,652.0,,,,
3972,53.0,458.0,,,,
3973,42.0,347.0,,,,
3974,62.0,507.0,,,,
3975,85.0,761.0,,,,
3976,72.0,425.0,,,,
3977,73.0,557.0,,,,
3978,66.0,594.0,,,,
3979,90.0,548.0,,,,
3980,90.0,669.0,,,,
3981,108.0,771.0,,,,
3982,93.0,697.0,,,,
3983,79.0,640.0,,,,
3984,78.0,644.0,,,,
3985,78.0,700.0,,,,
3986,97.0,688.0,,,,
3987,71.0,739.0,,,,
3988,24.0,118.0,,,,
3989,101.0,628.0,,,,
3990,3.0,15.0,,,,
3991,11.0,18.0,,,,
3992,22.0,107.0,,,,
3993,5.0,62.0,,,,
3994,75.0,581.0,,,,
3995,72.0,560.0,,,,
3996,77.0,677.0,,,,
3997,95.0,763.0,,,,
3998,1.0,31.0,,,,
3999,106.0,750.0,,,,
4000,67.0,530.0,,,,
4001,80.0,597.0,,,,
4002,80.0,924.0,,,,
4003,56.0,556.0,,,,
4004,71.0,475.0,,,,
4005,5.0,32.0,,,,
4006,109.0,795.0,,,,
4007,58.0,394.0,,,,
4008,145.0,1076.0,,,,
4009,60.0,620.0,,,,
4010,62.0,606.0,,,,
4011,59.0,580.0,,,,
4012,118.0,760.0,,,,
4013,83.0,682.0,,,,
4014,92.0,483.0,,,,
4015,89.0,344.0,,,,
4016,75.0,600.0,,,,
4017,76.0,727.0,,,,
4018,75.0,588.0,,,,
4019,40.0,264.0,,,,
4020,88.0,775.0,,,,
4021,140.0,788.0,,,,
4022,45.0,329.0,,,,
4023,10.0,78.0,,,,
4024,58.0,481.0,,,,
4025,43.0,345.0,,,,
4026,72.0,603.0,,,,
4027,65.0,578.0,,,,
4028,26.0,223.0,,,,
4029,91.0,661.0,,,,
4030,75.0,660.0,,,,
4031,9.0,80.0,,,,
4032,56.0,483.0,,,,
4033,43.0,429.0,,,,
4034,56.0,555.0,,,,
4035,2.0,25.0,,,,
4036,74.0,503.0,,,,
4037,64.0,568.0,,,,
4038,2.0,22.0,,,,
4039,60.0,508.0,,,,
4040,72.0,510.0,,,,
4041,79.0,712.0,,,,
4042,37.0,398.0,,,,
4043,35.0,253.0,,,,
4044,70.0,446.0,,,,
4045,91.0,768.0,,,,
4046,29.0,287.0,,,,
4047,80.0,520.0,,,,
4048,61.0,546.0,,,,
4049,55.0,519.0,,,,
4050,82.0,757.0,,,,
4051,84.0,659.0,,,,
4052,61.0,535.0,,,,
4053,46.0,596.0,,,,
4054,47.0,337.0,,,,
4055,43.0,473.0,,,,
4056,52.0,488.0,,,,
4057,63.0,590.0,,,,
4058,59.0,549.0,,,,
4059,53.0,631.0,,,,
4060,78.0,559.0,,,,
4061,43.0,435.0,,,,
4062,59.0,593.0,,,,
4063,60.0,462.0,,,,
4064,45.0,427.0,,,,
4065,47.0,309.0,,,,
4066,56.0,433.0,,,,
4067,37.0,330.0,,,,
4068,47.0,506.0,,,,
4069,52.0,378.0,,,,
4070,48.0,331.0,,,,
4071,49.0,433.0,,,,
4072,39.0,466.0,,,,
4073,51.0,513.0,,,,
4074,51.0,569.0,,,,
4075,55.0,457.0,,,,
4076,61.0,656.0,,,,
4077,53.0,618.0,,,,
4078,48.0,400.0,,,,
4079,53.0,337.0,,,,
4080,47.0,453.0,,,,
4081,33.0,382.0,,,,
4082,47.0,362.0,,,,
4083,48.0,607.0,,,,
4084,57.0,445.0,,,,
4085,52.0,575.0,,,,
4086,43.0,366.0,,,,
4087,64.0,685.0,,,,
4088,67.0,467.0,,,,
4089,96.0,774.0,,,,
4090,80.0,662.0,,,,
4091,86.0,812.0,,,,
4092,80.0,675.0,,,,
4093,126.0,1104.0,,,,
4094,105.0,585.0,,,,
4095,112.0,947.0,,,,
4096,50.0,474.0,,,,
4097,111.0,792.0,,,,
4098,73.0,563.0,,,,
4099,91.0,665.0,,,,
4100,79.0,694.0,,,,
4101,73.0,845.0,,,,
4102,78.0,695.0,,,,
4103,85.0,656.0,,,,
4104,49.0,426.0,,,,
4105,61.0,512.0,,,,
4106,59.0,596.0,,,,
4107,64.0,474.0,,,,
4108,60.0,658.0,,,,
4109,90.0,891.0,,,,
4110,49.0,415.0,,,,
4111,82.0,687.0,,,,
4112,64.0,575.0,,,,
4113,97.0,751.0,,,,
4114,53.0,536.0,,,,
4115,67.0,494.0,,,,
4116,81.0,737.0,,,,
4117,86.0,749.0,,,,
4118,92.0,834.0,,,,
4119,27.0,328.0,,,,
4120,79.0,732.0,,,,
4121,56.0,555.0,,,,
4122,69.0,592.0,,,,
4123,84.0,644.0,,,,
4124,60.0,499.0,,,,
4125,52.0,440.0,,,,
4126,70.0,645.0,,,,
4127,42.0,392.0,,,,
4128,45.0,343.0,,,,
4129,83.0,592.0,,,,
4130,65.0,572.0,,,,
4131,83.0,550.0,,,,
4132,103.0,865.0,,,,
4133,41.0,369.0,,,,
4134,47.0,459.0,,,,
4135,99.0,765.0,,,,
4136,71.0,599.0,,,,
4137,34.0,330.0,,,,
4138,85.0,581.0,,,,
4139,81.0,645.0,,,,
4140,49.0,460.0,,,,
4141,82.0,595.0,,,,
4142,79.0,634.0,,,,
4143,57.0,496.0,,,,
4144,100.0,806.0,,,,
4145,40.0,406.0,,,,
4146,87.0,681.0,,,,
4147,107.0,703.0,,,,
4148,72.0,624.0,,,,
4149,70.0,580.0,,,,
4150,71.0,516.0,,,,
4151,56.0,451.0,,,,
4152,80.0,678.0,,,,
4153,97.0,764.0,,,,
4154,81.0,635.0,,,,
4155,63.0,560.0,,,,
4156,62.0,620.0,,,,
4157,47.0,385.0,,,,
4158,83.0,738.0,,,,
4159,1.0,6.0,,,,
4160,51.0,498.0,,,,
4161,63.0,362.0,,,,
4162,1.0,4.0,,,,
4163,85.0,714.0,,,,
4164,1.0,3.0,,,,
4165,62.0,522.0,,,,
4166,87.0,690.0,,,,
4167,93.0,762.0,,,,
4168,123.0,823.0,,,,
4169,75.0,670.0,,,,
4170,80.0,709.0,,,,
4171,47.0,419.0,,,,
4172,113.0,762.0,,,,
4173,102.0,872.0,,,,
4174,96.0,693.0,,,,
4175,84.0,706.0,,,,
4176,22.0,146.0,,,,
4177,61.0,444.0,,,,
4178,48.0,334.0,,,,
4179,78.0,685.0,,,,
4180,84.0,796.0,,,,
4181,71.0,565.0,,,,
4182,51.0,398.0,,,,
4183,58.0,573.0,,,,
4184,68.0,558.0,,,,
4185,52.0,419.0,,,,
4186,65.0,535.0,,,,
4187,80.0,596.0,,,,
4188,70.0,536.0,,,,
4189,112.0,735.0,,,,
4190,51.0,553.0,,,,
4191,67.0,739.0,,,,
4192,67.0,640.0,,,,
4193,82.0,669.0,,,,
4194,119.0,965.0,,,,
4195,76.0,571.0,,,,
4196,84.0,711.0,,,,
4197,37.0,331.0,,,,
4198,98.0,913.0,,,,
4199,78.0,604.0,,,,
4200,63.0,474.0,,,,
4201,72.0,692.0,,,,
4202,74.0,628.0,,,,
4203,53.0,439.0,,,,
4204,60.0,422.0,,,,
4205,68.0,606.0,,,,
4206,70.0,507.0,,,,
4207,67.0,546.0,,,,
4208,86.0,874.0,,,,
4209,43.0,392.0,,,,
4210,92.0,731.0,,,,
4211,98.0,856.0,,,,
4212,100.0,891.0,,,,
4213,74.0,627.0,,,,
4214,36.0,348.0,,,,
4215,93.0,744.0,,,,
4216,55.0,522.0,,,,
4217,57.0,524.0,,,,
4218,93.0,699.0,,,,
4219,83.0,644.0,,,,
4220,48.0,427.0,,,,
4221,71.0,634.0,,,,
4222,104.0,886.0,,,,
4223,57.0,571.0,,,,
4224,91.0,741.0,,,,
4225,69.0,596.0,,,,
4226,72.0,703.0,,,,
4227,113.0,882.0,,,,
4228,79.0,749.0,,,,
4229,67.0,399.0,,,,
4230,65.0,574.0,,,,
4231,67.0,610.0,,,,
4232,90.0,629.0,,,,
4233,63.0,545.0,,,,
4234,47.0,350.0,,,,
4235,75.0,725.0,,,,
4236,42.0,345.0,,,,
4237,69.0,687.0,,,,
4238,81.0,599.0,,,,
4239,47.0,424.0,,,,
4240,32.0,263.0,,,,
4241,48.0,384.0,,,,
4242,53.0,533.0,,,,
4243,97.0,685.0,,,,
4244,59.0,469.0,,,,
4245,91.0,631.0,,,,
4246,58.0,641.0,,,,
4247,84.0,655.0,,,,
4248,68.0,621.0,,,,
4249,65.0,467.0,,,,
4250,50.0,485.0,,,,
4251,81.0,679.0,,,,
4252,45.0,315.0,,,,
4253,56.0,518.0,,,,
4254,72.0,421.0,,,,
4255,102.0,595.0,,,,
4256,91.0,546.0,,,,
4257,93.0,557.0,,,,
4258,91.0,722.0,,,,
4259,46.0,403.0,,,,
4260,1.0,5.0,,,,
4261,68.0,450.0,,,,
4262,55.0,497.0,,,,
4263,54.0,530.0,,,,
4264,77.0,509.0,,,,
4265,41.0,352.0,,,,
4266,36.0,360.0,,,,
4267,68.0,647.0,,,,
4268,87.0,623.0,,,,
4269,1.0,9.0,,,,
4270,82.0,729.0,,,,
4271,1.0,29.0,,,,
4272,7.0,28.0,,,,
4273,67.0,467.0,,,,
4274,82.0,628.0,,,,
4275,10.0,52.0,,,,
4276,78.0,562.0,,,,
4277,65.0,603.0,,,,
4278,44.0,414.0,,,,
4279,1.0,7.0,,,,
4280,78.0,674.0,,,,
4281,85.0,753.0,,,,
4282,92.0,723.0,,,,
4283,87.0,827.0,,,,
4284,46.0,311.0,,,,
4285,63.0,593.0,,,,
4286,93.0,771.0,,,,
4287,40.0,371.0,,,,
4288,65.0,645.0,,,,
4289,42.0,354.0,,,,
4290,69.0,478.0,,,,
4291,27.0,192.0,,,,
4292,90.0,650.0,,,,
4293,71.0,545.0,,,,
4294,59.0,569.0,,,,
4295,78.0,626.0,,,,
4296,20.0,197.0,,,,
4297,61.0,585.0,,,,
4298,67.0,375.0,,,,
4299,72.0,717.0,,,,
4300,54.0,479.0,,,,
4301,84.0,814.0,,,,
4302,90.0,748.0,,,,
4303,8.0,519.0,,,,
4304,74.0,779.0,,,,
4305,101.0,686.0,,,,
4306,53.0,351.0,,,,
4307,63.0,689.0,,,,
4308,82.0,587.0,,,,
4309,46.0,414.0,,,,
4310,67.0,623.0,,,,
4311,57.0,405.0,,,,
4312,64.0,461.0,,,,
4313,53.0,327.0,,,,
4314,44.0,273.0,,,,
4315,13.0,94.0,,,,
4316,67.0,438.0,,,,
4317,65.0,496.0,,,,
4318,87.0,651.0,,,,
4319,37.0,242.0,,,,
4320,90.0,525.0,,,,
4321,2.0,4.0,,,,
4322,65.0,579.0,,,,
4323,28.0,160.0,,,,
4324,95.0,792.0,,,,
4325,45.0,438.0,,,,
4326,52.0,450.0,,,,
4327,73.0,726.0,,,,
4328,34.0,304.0,,,,
4329,62.0,655.0,,,,
4330,40.0,302.0,,,,
4331,59.0,523.0,,,,
4332,1.0,4.0,,,,
4333,10.0,82.0,,,,
4334,26.0,273.0,,,,
4335,72.0,680.0,,,,
4336,41.0,434.0,,,,
4337,1.0,3.0,,,,
4338,52.0,457.0,,,,
4339,71.0,525.0,,,,
4340,48.0,470.0,,,,
4341,1.0,7.0,,,,
4342,80.0,862.0,,,,
4343,1.0,3.0,,,,
4344,1.0,4.0,,,,
4345,26.0,266.0,,,,
4346,71.0,616.0,,,,
4347,4.0,21.0,,,,
4348,62.0,636.0,,,,
4349,1.0,5.0,,,,
4350,48.0,446.0,,,,
4351,26.0,189.0,,,,
4352,101.0,729.0,,,,
4353,70.0,650.0,,,,
4354,48.0,452.0,,,,
4355,54.0,480.0,,,,
4356,87.0,778.0,,,,
4357,37.0,282.0,,,,
4358,35.0,271.0,,,,
4359,23.0,248.0,,,,
4360,61.0,570.0,,,,
4361,15.0,165.0,,,,
4362,1.0,5.0,,,,
4363,11.0,41.0,,,,
4364,87.0,577.0,,,,
4365,74.0,773.0,,,,
4366,76.0,656.0,,,,
4367,50.0,341.0,,,,
4368,71.0,555.0,,,,
4369,90.0,722.0,,,,
4370,67.0,444.0,,,,
4371,63.0,469.0,,,,
4372,53.0,450.0,,,,
4373,74.0,619.0,,,,
4374,62.0,436.0,,,,
4375,80.0,565.0,,,,
4376,54.0,417.0,,,,
4377,54.0,440.0,,,,
4378,82.0,706.0,,,,
4379,67.0,597.0,,,,
4380,41.0,377.0,,,,
4381,64.0,349.0,,,,
4382,62.0,489.0,,,,
4383,53.0,455.0,,,,
4384,59.0,480.0,,,,
4385,70.0,528.0,,,,
4386,38.0,503.0,,,,
4387,61.0,585.0,,,,
4388,48.0,307.0,,,,
4389,61.0,446.0,,,,
4390,75.0,514.0,,,,
4391,60.0,354.0,,,,
4392,84.0,573.0,,,,
4393,47.0,340.0,,,,
4394,63.0,530.0,,,,
4395,44.0,390.0,,,,
4396,50.0,400.0,,,,
4397,46.0,354.0,,,,
4398,54.0,414.0,,,,
4399,38.0,298.0,,,,
4400,30.0,186.0,,,,
4401,51.0,370.0,,,,
4402,72.0,510.0,,,,
4403,64.0,400.0,,,,
4404,53.0,445.0,,,,
4405,53.0,409.0,,,,
4406,63.0,402.0,,,,
4407,37.0,303.0,,,,
4408,57.0,472.0,,,,
4409,71.0,527.0,,,,
4410,30.0,201.0,,,,
4411,66.0,536.0,,,,
4412,45.0,503.0,,,,
4413,58.0,377.0,,,,
4414,43.0,355.0,,,,
4415,49.0,315.0,,,,
4416,43.0,391.0,,,,
4417,78.0,763.0,,,,
4418,47.0,355.0,,,,
4419,52.0,482.0,,,,
4420,48.0,353.0,,,,
4421,16.0,152.0,,,,
4422,73.0,674.0,,,,
4423,81.0,349.0,,,,
4424,31.0,300.0,,,,
4425,46.0,323.0,,,,
4426,6.0,41.0,,,,
4427,56.0,419.0,,,,
4428,77.0,561.0,,,,
4429,52.0,320.0,,,,
4430,42.0,431.0,,,,
4431,37.0,295.0,,,,
4432,66.0,407.0,,,,
4433,79.0,455.0,,,,
4434,30.0,287.0,,,,
4435,38.0,261.0,,,,
4436,31.0,323.0,,,,
4437,46.0,238.0,,,,
4438,49.0,384.0,,,,
4439,51.0,421.0,,,,
4440,40.0,551.0,,,,
4441,51.0,425.0,,,,
4442,22.0,243.0,,,,
4443,15.0,113.0,,,,
4444,26.0,224.0,,,,
4445,40.0,397.0,,,,
4446,22.0,171.0,,,,
4447,62.0,336.0,,,,
4448,28.0,243.0,,,,
4449,48.0,314.0,,,,
4450,68.0,534.0,,,,
4451,40.0,246.0,,,,
4452,44.0,371.0,,,,
4453,28.0,299.0,,,,
4454,54.0,449.0,,,,
4455,53.0,396.0,,,,
4456,47.0,273.0,,,,
4457,52.0,600.0,,,,
4458,32.0,189.0,,,,
4459,33.0,316.0,,,,
4460,102.0,485.0,,,,
4461,55.0,437.0,,,,
4462,81.0,503.0,,,,
4463,61.0,403.0,,,,
4464,36.0,278.0,,,,
4465,55.0,369.0,,,,
4466,31.0,196.0,,,,
4467,13.0,81.0,,,,
4468,8.0,72.0,,,,
4469,11.0,68.0,,,,
4470,16.0,103.0,,,,
4471,15.0,75.0,,,,
4472,1.0,3.0,,,,
4473,9.0,78.0,,,,
4474,11.0,57.0,,,,
4475,6.0,40.0,,,,
4476,81.0,774.0,,,,
4477,66.0,593.0,,,,
4478,98.0,710.0,,,,
4479,53.0,427.0,,,,
4480,42.0,500.0,,,,
4481,67.0,605.0,,,,
4482,79.0,739.0,,,,
4483,52.0,636.0,,,,
4484,61.0,464.0,,,,
4485,68.0,583.0,,,,
4486,70.0,542.0,,,,
4487,64.0,535.0,,,,
4488,46.0,345.0,,,,
4489,53.0,523.0,,,,
4490,59.0,474.0,,,,
4491,46.0,297.0,,,,
4492,85.0,850.0,,,,
4493,47.0,441.0,,,,
4494,62.0,522.0,,,,
4495,60.0,607.0,,,,
4496,52.0,469.0,,,,
4497,31.0,289.0,,,,
4498,70.0,607.0,,,,
4499,98.0,741.0,,,,
4500,69.0,563.0,,,,
4501,86.0,647.0,,,,
4502,94.0,706.0,,,,
4503,72.0,483.0,,,,
4504,56.0,493.0,,,,
4505,73.0,587.0,,,,
4506,66.0,545.0,,,,
4507,61.0,659.0,,,,
4508,61.0,487.0,,,,
4509,217.0,1794.0,,,,
4510,38.0,355.0,,,,
4511,51.0,461.0,,,,
4512,66.0,666.0,,,,
4513,71.0,603.0,,,,
4514,30.0,324.0,,,,
4515,59.0,457.0,,,,
4516,25.0,291.0,,,,
4517,93.0,878.0,,,,
4518,73.0,767.0,,,,
4519,68.0,529.0,,,,
4520,74.0,780.0,,,,
4521,55.0,590.0,,,,
4522,70.0,665.0,,,,
4523,52.0,420.0,,,,
4524,45.0,382.0,,,,
4525,59.0,717.0,,,,
4526,77.0,601.0,,,,
4527,71.0,617.0,,,,
4528,57.0,424.0,,,,
4529,69.0,645.0,,,,
4530,69.0,607.0,,,,
4531,66.0,722.0,,,,
4532,53.0,459.0,,,,
4533,34.0,324.0,,,,
4534,56.0,393.0,,,,
4535,52.0,444.0,,,,
4536,88.0,724.0,,,,
4537,56.0,395.0,,,,
4538,73.0,623.0,,,,
4539,61.0,538.0,,,,
4540,68.0,653.0,,,,
4541,60.0,746.0,,,,
4542,58.0,558.0,,,,
4543,60.0,421.0,,,,
4544,89.0,650.0,,,,
4545,51.0,460.0,,,,
4546,59.0,546.0,,,,
4547,59.0,500.0,,,,
4548,71.0,481.0,,,,
4549,76.0,666.0,,,,
4550,42.0,402.0,,,,
4551,72.0,566.0,,,,
4552,51.0,406.0,,,,
4553,56.0,514.0,,,,
4554,83.0,746.0,,,,
4555,65.0,505.0,,,,
4556,93.0,755.0,,,,
4557,51.0,437.0,,,,
4558,70.0,644.0,,,,
4559,61.0,531.0,,,,
4560,78.0,601.0,,,,
4561,72.0,625.0,,,,
4562,83.0,732.0,,,,
4563,69.0,654.0,,,,
4564,59.0,558.0,,,,
4565,21.0,190.0,,,,
4566,84.0,777.0,,,,
4567,96.0,692.0,,,,
4568,52.0,464.0,,,,
4569,64.0,472.0,,,,
4570,72.0,557.0,,,,
4571,80.0,677.0,,,,
4572,71.0,684.0,,,,
4573,61.0,520.0,,,,
4574,64.0,558.0,,,,
4575,43.0,356.0,,,,
4576,59.0,557.0,,,,
4577,64.0,509.0,,,,
4578,78.0,664.0,,,,
4579,94.0,625.0,,,,
4580,54.0,459.0,,,,
4581,81.0,597.0,,,,
4582,52.0,484.0,,,,
4583,48.0,403.0,,,,
4584,53.0,362.0,,,,
4585,76.0,688.0,,,,
4586,92.0,774.0,,,,
4587,16.0,147.0,,,,
4588,20.0,153.0,,,,
4589,75.0,681.0,,,,
4590,21.0,199.0,,,,
4591,59.0,596.0,,,,
4592,69.0,651.0,,,,
4593,85.0,660.0,,,,
4594,86.0,864.0,,,,
